iteration,time,total_mass,phi_min,phi_max
850000,17000.00000027823,-0.4000000000000001,-1.273514341395634,1.2181671485264658
860000,17200.000000282595,-0.40000000000000013,-1.3114168970401117,1.2458348843482414
870000,17400.00000028696,-0.4000000000000001,-1.3189475799469412,1.2968614728783872
880000,17600.000000291326,-0.4000000000000001,-1.253728964299,1.3141197768164452
890000,17800.00000029569,-0.4000000000000001,-1.2501683699683195,1.222726281827701
900000,18000.000000300057,-0.40000000000000013,-1.3081983294761477,1.3372908869533275
910000,18200.000000304422,-0.4000000000000001,-1.2986694402439807,1.2626682687402069
920000,18400.000000308788,-0.40000000000000013,-1.2436221928533,1.2409764985181975
930000,18600.000000313154,-0.40000000000000013,-1.2757905556770344,1.2292262977108022
940000,18800.00000031752,-0.4000000000000001,-1.2565649074469702,1.282304927125428
950000,19000.000000321885,-0.40000000000000013,-1.3449228468740433,1.3110093497333073
960000,19200.00000032625,-0.40000000000000013,-1.2615497746954407,1.2880713508111103
970000,19400.000000330616,-0.4000000000000001,-1.3252281383613749,1.2176087884968998
980000,19600.00000033498,-0.4000000000000001,-1.3081042759791022,1.251118414228526
990000,19800.000000339347,-0.4000000000000001,-1.2383625370349731,1.34606807536848
1000000,20000.000000343713,-0.4000000000000001,-1.2689402374360792,1.334133449960758
1010000,20200.000000348078,-0.4000000000000001,-1.2810435505215358,1.2740686546889788
1020000,20400.000000352444,-0.4000000000000001,-1.2532864815405056,1.2681660501388756
1030000,20600.00000035681,-0.4000000000000001,-1.2411622068470198,1.250777946036874
1040000,20800.000000361175,-0.4000000000000001,-1.2561047254327544,1.2504168924940275
1050000,21000.00000036554,-0.40000000000000013,-1.2965226881604253,1.311678578996915
1060000,21200.000000369906,-0.40000000000000013,-1.3012412073840864,1.2586357946278293
1070000,21400.00000037427,-0.40000000000000013,-1.2458622679474338,1.2378209965076563
1080000,21600.000000378637,-0.4000000000000001,-1.268011039553617,1.261449969109098
1090000,21800.000000383003,-0.4000000000000001,-1.3298742980334544,1.2644052884753447
1100000,22000.00000038737,-0.4000000000000001,-1.2428570096700848,1.2866224433153228
1110000,22200.000000391734,-0.4000000000000001,-1.3026276918119009,1.1551321625806537
1120000,22400.0000003961,-0.4000000000000001,-1.3481901183856118,1.1722332300482328
1130000,22600.000000400465,-0.4000000000000001,-1.2493431236231636,1.2084566728618762
1140000,22800.00000040483,-0.40000000000000013,-1.2685819780655072,1.2251376949766513
1150000,23000.000000409196,-0.40000000000000013,-1.3138839262047488,1.3677641851970512
1160000,23200.00000041356,-0.40000000000000013,-1.2726066401616776,1.2338863307489087
1170000,23400.000000417927,-0.4000000000000001,-1.3230864509885907,1.2010158722698085
1180000,23600.000000422293,-0.4000000000000002,-1.3014357651865929,1.2138038768714385
1190000,23800.00000042666,-0.4000000000000001,-1.2813238169389545,1.3145225986919027
1200000,24000.000000431024,-0.4000000000000001,-1.281240789673441,1.3315281919350443
1210000,24200.00000043539,-0.4000000000000001,-1.2693838571631633,1.3089368935865766
1220000,24400.000000439755,-0.4000000000000001,-1.258362759605056,1.2718858555147439
1230000,24600.00000044412,-0.4000000000000002,-1.2590321798443018,1.2587162611408897
1240000,24800.000000448486,-0.4000000000000001,-1.2908481762456487,1.2932142712699148
1250000,25000.000000452852,-0.40000000000000013,-1.2284917964034812,1.2706525366049144
1260000,25200.000000457218,-0.40000000000000013,-1.2606659299748852,1.291449803401567
1270000,25400.000000461583,-0.4000000000000001,-1.2850825877611698,1.2896685579515692
1280000,25600.00000046595,-0.40000000000000013,-1.2883943740949269,1.2864242903537744
1290000,25800.000000470314,-0.40000000000000013,-1.3069403938194042,1.3197412361419993
1300000,26000.00000047468,-0.40000000000000013,-1.2822242333554348,1.2314228929852813
1310000,26200.000000479045,-0.40000000000000013,-1.2451368897005366,1.294468132468623
1320000,26400.00000048341,-0.4000000000000002,-1.341443043292823,1.257747132416092
1330000,26600.000000487777,-0.40000000000000013,-1.3361112916641182,1.2559669144501096
1340000,26800.000000492142,-0.4000000000000001,-1.2578858795314096,1.2549278531861316
1350000,27000.000000496508,-0.4000000000000001,-1.268735651825843,1.465083384459955
1360000,27200.000000500873,-0.4000000000000001,-1.226588501006742,1.2635441516075765
1370000,27400.00000050524,-0.4000000000000001,-1.3322860202122295,1.2659913221149641
1380000,27600.000000509604,-0.4,-1.284496711456145,1.2767741864116482
1390000,27800.00000051397,-0.4000000000000001,-1.2760392077819471,1.2698265276582694
1400000,28000.000000518336,-0.4000000000000001,-1.2250224749381367,1.3612337808917998
1410000,28200.0000005227,-0.4000000000000001,-1.2666508697087473,1.2885233744267242
1420000,28400.000000527067,-0.40000000000000013,-1.3588853004253327,1.2705910245609005
1430000,28600.000000531432,-0.4000000000000001,-1.2997640484541324,1.2513265731360073
1440000,28800.000000535798,-0.4000000000000001,-1.271670439168748,1.3273002863922412
1450000,29000.000000540163,-0.40000000000000013,-1.3024322747526154,1.2375145037147064
1460000,29200.00000054453,-0.40000000000000013,-1.3773396451731774,1.2487246495798314
1470000,29400.000000548895,-0.40000000000000013,-1.2815753317758196,1.2959277482298106
1480000,29600.00000055326,-0.4000000000000002,-1.3130462221540526,1.2825490254499754
1490000,29800.000000557626,-0.4000000000000002,-1.348787695043265,1.2978496360054306
1500000,30000.00000056199,-0.4000000000000002,-1.3201665159434917,1.3458671819422727
